date,region,category,product,sales,profit,orders,customer_rating
2025-05-30,Central,Fashion,Jeans,539.0,142.29,11,4.79
2025-12-15,East,Home,Lamp,20132.53,4357.73,21,4.53
2023-09-14,West,Home,Air Purifier,8952.3,2092.12,21,3.53
2025-12-28,North,Home,Vacuum,19306.32,3285.79,20,4.36
2024-05-18,South,Electronics,Smartphone,8613.6,1647.63,12,4.7
2025-04-19,South,Fitness,Treadmill,26760.36,7948.72,38,3.23
2023-04-13,North,Office,Mouse,9517.2,1593.95,35,4.27
2025-05-09,North,Fitness,Treadmill,2994.21,826.14,3,4.71
2025-03-11,South,Fitness,Exercise Bike,1067.97,222.12,1,4.0
2023-08-16,South,Fitness,Dumbbells,10049.2,2230.46,40,4.49
2024-08-12,East,Fitness,Yoga Mat,12210.9,3823.76,31,4.55
2024-08-21,East,Fitness,Dumbbells,28241.62,6828.63,31,4.7
2024-01-22,Central,Fitness,Protein Mixer,4389.0,1264.07,11,4.09
2025-05-27,East,Office,Printer,4137.97,1029.99,17,4.16
2025-05-06,South,Office,Keyboard,1034.02,253.76,13,3.21
2024-11-21,Central,Home,Blender,3801.6,727.65,6,4.64
2025-12-28,West,Fashion,Jacket,1134.0,289.78,20,4.11
2024-03-10,East,Fashion,Backpack,2191.7,627.93,35,4.81
2024-04-23,West,Fitness,Dumbbells,22598.1,4173.83,34,4.02
2023-01-23,North,Office,Mouse,13163.4,2470.87,36,3.26
2025-06-28,South,Electronics,Smartphone,9859.08,1215.09,14,4.05
2024-01-10,South,Electronics,Monitor,9690.3,2065.31,18,3.98
2023-04-06,East,Office,Mouse,7381.08,1887.47,14,4.11
2024-10-06,North,Fitness,Exercise Bike,5969.88,1293.86,9,3.96
2025-06-25,West,Electronics,Monitor,1008.0,213.2,4,4.78
2023-12-30,Central,Fitness,Dumbbells,15642.0,3522.58,11,3.57
2025-07-26,North,Office,Keyboard,10260.86,2322.55,17,4.16
2024-10-31,South,Office,Desk,2117.51,432.84,37,4.31
2023-01-05,South,Fashion,Watch,1798.38,621.91,18,4.66
2023-08-17,West,Office,Desk,13702.5,2538.26,25,4.15
2024-06-01,West,Electronics,Laptop,31623.9,3800.46,22,4.28
2023-03-29,East,Office,Keyboard,3146.15,733.94,35,3.92
2025-04-29,Central,Fashion,Jacket,5882.0,1432.67,34,4.11
2024-01-12,Central,Fashion,Backpack,325.0,108.9,5,4.79
2025-08-25,South,Fitness,Treadmill,162.96,32.07,3,4.56
2024-06-25,South,Office,Keyboard,7638.75,1328.41,25,4.78
2023-01-23,South,Electronics,Laptop,10646.72,1798.64,14,4.03
2024-06-29,South,Office,Desk,19477.6,4848.67,40,3.88
2024-12-21,North,Office,Printer,10890.4,2624.46,33,3.7
2024-07-11,West,Electronics,Smartphone,47552.4,8284.21,37,3.94
2025-05-26,South,Office,Chair,16684.0,3386.98,40,4.22
2023-04-14,South,Fitness,Dumbbells,12792.36,2322.47,12,3.33
2025-04-15,Central,Fitness,Protein Mixer,30286.0,6105.8,38,4.29
2024-10-18,South,Fashion,Jacket,8235.3,2383.4,30,3.74
2023-12-20,Central,Office,Printer,4830.0,1103.2,7,3.48
2023-03-02,North,Office,Keyboard,3337.2,564.26,30,4.63
2023-05-25,East,Office,Desk,11915.98,2555.28,34,3.44
2025-06-09,Central,Fashion,Jeans,1892.0,419.68,11,4.32
2024-01-10,Central,Office,Desk,12288.0,2527.08,32,4.21
2023-03-11,South,Fashion,Watch,128.04,40.78,6,3.94
2024-11-13,Central,Fashion,Watch,552.0,135.87,20,3.61
2024-10-08,West,Electronics,Smartphone,33868.8,6079.59,32,3.61
2023-04-03,South,Electronics,Monitor,2328.0,444.4,5,4.52
2025-07-07,East,Home,Coffee Machine,630.24,130.18,2,4.98
2024-10-20,West,Electronics,Headphones,8114.4,1061.2,23,3.82
2024-01-30,West,Home,Coffee Machine,15794.1,3587.43,23,3.37
2025-03-14,East,Fitness,Yoga Mat,1066.56,234.54,4,4.81
2024-09-30,East,Electronics,Tablet,16543.8,3817.88,39,4.43
2023-11-25,West,Fashion,Watch,13517.28,3019.31,36,4.0
2025-03-13,South,Fashion,Sneakers,1600.5,537.1,25,3.82
2023-04-24,South,Fitness,Dumbbells,18053.64,5373.85,33,4.11
2023-03-29,West,Fashion,Jeans,13692.0,5157.13,40,4.76
2023-10-25,South,Electronics,Laptop,33203.1,5082.77,35,3.54
2025-04-05,Central,Electronics,Laptop,492.0,77.55,2,3.69
2023-04-27,West,Home,Coffee Machine,21010.5,5448.94,29,4.51
2025-09-22,West,Fashion,Backpack,1881.6,483.82,16,3.22
2024-09-08,Central,Fitness,Treadmill,29580.0,5524.91,29,3.29
2025-03-21,West,Office,Desk,4573.8,1213.53,9,3.21
2023-01-23,North,Fashion,Jeans,428.48,95.86,4,3.67
2025-01-29,West,Office,Chair,8158.5,1833.07,15,4.32
2023-09-30,North,Fashion,Watch,3221.84,873.26,17,4.54
2024-11-05,East,Fashion,Backpack,739.32,237.09,2,4.15
2025-03-26,East,Home,Coffee Machine,2080.6,308.71,10,3.62
2023-10-13,West,Fitness,Treadmill,91.35,21.83,1,3.23
2025-01-19,North,Office,Printer,5530.07,878.29,13,3.96
2023-04-21,West,Electronics,Tablet,22428.0,3038.41,24,4.0
2024-06-25,West,Home,Vacuum,5346.6,853.84,38,4.36
2025-03-25,Central,Fashion,Jeans,4438.0,1602.02,14,4.48
2025-07-31,Central,Fitness,Yoga Mat,3164.0,876.96,4,4.64
2024-05-15,East,Electronics,Monitor,387.84,74.63,2,4.44
2023-09-30,South,Fashion,Watch,465.6,163.18,12,4.88
2024-01-18,Central,Fitness,Exercise Bike,39760.0,11985.46,40,3.28
2023-07-12,North,Office,Chair,535.6,135.93,13,3.73
2025-12-11,Central,Electronics,Monitor,12222.0,2730.91,21,3.3
2023-05-23,West,Fitness,Yoga Mat,2320.5,467.96,26,3.98
2025-07-09,West,Office,Chair,14685.3,3169.24,27,3.74
2023-01-08,West,Fitness,Treadmill,1612.8,470.07,3,3.72
2023-04-20,East,Electronics,Headphones,14089.5,3012.06,31,4.22
2023-01-29,South,Electronics,Headphones,8354.61,1666.6,33,4.92
2024-08-02,North,Home,Air Purifier,10151.68,2270.27,32,4.59
2024-07-22,Central,Fitness,Protein Mixer,35028.0,10296.18,28,3.71
2025-06-12,West,Office,Chair,10413.9,2077.89,38,4.47
2024-11-05,North,Fashion,Sneakers,2857.63,967.62,17,4.98
2025-12-23,South,Office,Chair,7029.4,1707.91,11,4.12
2023-09-21,South,Fashion,Jeans,1035.96,314.46,4,3.89
2025-01-27,East,Electronics,Smartphone,35350.0,8367.2,35,3.97
2025-03-03,East,Fitness,Protein Mixer,937.28,278.86,29,4.78
2025-03-31,West,Fitness,Treadmill,21300.3,5045.81,23,4.1
2024-11-02,East,Fashion,Watch,2225.23,648.49,17,4.14
2024-08-19,South,Fitness,Protein Mixer,19498.94,4210.53,23,3.32
2025-08-25,Central,Fashion,Jeans,4182.0,1076.2,34,3.77
2025-07-15,North,Fitness,Treadmill,17386.4,3645.97,40,3.31
2025-12-31,North,Electronics,Tablet,11022.65,1678.68,14,4.29
2025-09-24,Central,Fashion,Watch,5472.0,1465.47,18,4.85
2025-02-12,East,Fitness,Dumbbells,1145.34,246.44,21,3.81
2025-06-04,South,Fashion,Sneakers,2584.08,969.32,18,3.84
2024-11-11,South,Fashion,Jeans,3919.19,1138.14,13,4.03
2025-07-31,West,Home,Lamp,5232.15,1564.14,33,3.56
2024-10-17,South,Fashion,Jeans,1093.19,410.35,7,3.97
2024-07-27,West,Home,Lamp,16600.5,3501.92,34,3.53
2025-01-30,North,Fashion,Jacket,10061.04,3536.18,33,4.21
2023-02-17,Central,Fitness,Protein Mixer,2980.0,746.08,10,4.97
2023-04-26,West,Office,Chair,14555.1,3864.59,29,3.78
2025-05-11,West,Home,Vacuum,12709.2,3538.03,34,4.72
2023-05-16,Central,Office,Keyboard,424.0,80.27,4,3.9
2025-11-01,South,Fitness,Protein Mixer,34272.82,8467.38,34,3.63
2023-08-23,South,Fitness,Treadmill,24723.36,6413.0,36,4.14
2023-10-02,Central,Fitness,Treadmill,33033.0,6556.18,39,3.46
2024-04-18,West,Fashion,Jacket,5103.0,1158.78,20,4.08
2025-04-27,Central,Fitness,Protein Mixer,20793.0,4038.39,29,4.65
2024-11-05,East,Office,Desk,301.79,70.52,3,4.53
2024-06-23,East,Fashion,Backpack,4171.3,1552.37,14,4.37
2024-10-22,South,Electronics,Smartphone,2172.8,345.29,8,4.54
2025-07-03,West,Fashion,Watch,7287.0,1910.25,20,4.96
2024-04-19,North,Fashion,Backpack,1528.52,458.22,28,4.39
2025-10-17,Central,Electronics,Tablet,9290.0,1853.41,10,3.58
2023-07-01,Central,Electronics,Smartphone,9438.0,2260.51,11,4.53
2024-06-04,East,Electronics,Monitor,2585.6,604.02,2,4.48
2024-12-08,North,Fitness,Dumbbells,23928.96,4692.15,32,3.21
2023-06-07,South,Electronics,Smartphone,5970.35,1178.93,5,3.74
2023-04-30,West,Home,Air Purifier,18574.5,2982.21,29,4.16
2023-02-28,South,Home,Blender,24548.76,6214.1,37,3.54
2023-09-10,West,Fitness,Exercise Bike,4578.0,1410.66,5,4.66
2023-10-01,South,Electronics,Smartphone,1833.3,235.92,3,4.8
2023-02-03,Central,Fitness,Yoga Mat,26943.0,5303.51,21,4.31
2023-05-09,East,Office,Chair,7090.2,1809.21,20,4.08
2023-05-17,South,Office,Keyboard,8642.7,2147.98,22,4.73
2023-04-03,East,Home,Vacuum,7211.4,1082.92,12,4.89
2025-03-28,East,Home,Coffee Machine,3317.85,865.31,15,4.87
2025-02-04,North,Home,Air Purifier,14901.01,3949.76,23,4.26
2023-10-02,North,Home,Blender,958.93,201.06,19,4.46
2023-05-03,North,Home,Lamp,10835.6,1676.66,20,4.07
2023-01-31,North,Fitness,Dumbbells,2963.31,708.98,3,4.57
2023-01-05,Central,Electronics,Headphones,2360.0,388.63,5,3.3
2025-10-25,South,Office,Desk,7801.71,1310.33,21,3.48
2023-03-17,West,Fitness,Exercise Bike,21905.1,5175.11,38,3.57
2023-10-05,South,Fashion,Jacket,2662.65,744.45,15,3.45
2023-04-05,Central,Electronics,Laptop,6680.0,969.2,20,4.13
2024-05-13,South,Electronics,Smartphone,29961.36,4049.24,22,4.3
2024-06-24,South,Fitness,Treadmill,15783.84,4942.01,18,4.55
2025-01-08,East,Fitness,Dumbbells,4569.24,1436.45,6,3.8
2025-03-09,West,Electronics,Tablet,21084.0,4847.94,40,3.59
2023-11-23,East,Fitness,Protein Mixer,21150.61,5876.14,21,3.93
2024-05-26,East,Fashion,Jeans,10439.36,3061.1,38,4.36
2024-04-04,Central,Fitness,Dumbbells,21996.0,5738.43,36,3.38
2025-08-21,East,Fashion,Jacket,1509.95,352.31,5,3.91
2023-07-01,West,Fashion,Jacket,4101.3,1409.71,31,4.9
2025-05-17,Central,Home,Lamp,10872.0,3225.44,18,3.55
2024-01-12,West,Home,Air Purifier,2102.1,410.15,11,3.54
2024-09-07,South,Electronics,Headphones,6498.03,1439.82,33,4.84
2023-07-01,West,Home,Lamp,18786.6,4433.89,36,3.39
2023-08-21,North,Home,Lamp,24110.24,4126.47,38,3.59
2024-07-14,South,Fitness,Exercise Bike,4006.1,1256.72,35,4.09
2024-05-29,North,Office,Desk,2602.81,630.79,19,4.73
2025-12-20,South,Office,Desk,19025.58,4703.86,35,3.73
2025-10-24,East,Electronics,Smartphone,3450.16,500.77,4,4.41
2024-02-25,North,Fitness,Protein Mixer,6002.84,1496.94,31,3.44
2023-02-03,East,Electronics,Monitor,15693.38,2929.6,34,4.03
2025-09-19,South,Home,Coffee Machine,11197.68,2335.75,24,4.62
2024-09-09,West,Electronics,Laptop,55866.3,13399.57,37,3.29
2024-03-22,East,Office,Desk,1115.04,226.18,12,3.78
2023-01-05,North,Fitness,Yoga Mat,31548.9,7978.2,30,3.85
2025-11-03,East,Fitness,Protein Mixer,738.11,177.57,7,4.39
2025-01-15,East,Fitness,Dumbbells,2436.12,661.35,6,3.25
2023-02-16,West,Fitness,Treadmill,9245.25,2901.17,15,3.52
2023-07-30,West,Electronics,Monitor,6982.5,1340.23,35,3.44
2025-04-14,West,Office,Desk,5699.4,1343.62,23,3.51
2024-07-22,North,Office,Printer,8860.06,2009.79,23,4.51
2023-08-26,West,Fashion,Backpack,3525.9,955.48,23,4.6
2025-12-22,South,Fitness,Dumbbells,8557.73,2126.7,8,4.28
2023-03-01,South,Fitness,Protein Mixer,3375.6,1053.36,20,3.34
2023-07-15,Central,Home,Blender,15450.0,2481.62,30,4.12
2023-02-16,South,Fashion,Jeans,593.64,194.01,2,3.38
2024-05-05,East,Fashion,Watch,6405.42,1722.86,21,4.58
2023-01-02,South,Fashion,Backpack,3837.32,1075.84,23,4.51
2025-07-30,West,Fitness,Yoga Mat,17782.8,4306.68,29,3.6
2023-04-30,East,Fashion,Sneakers,5126.76,1630.61,18,3.92
2025-10-18,West,Home,Coffee Machine,554.4,99.84,12,4.58
2023-09-16,West,Home,Vacuum,12969.6,2039.88,16,3.71
2023-12-23,West,Fashion,Sneakers,2245.32,730.06,11,4.32
2025-01-04,East,Home,Lamp,4206.65,849.32,35,4.69
2024-01-12,West,Fashion,Watch,2352.0,631.1,32,3.93
2025-01-05,North,Fashion,Jacket,4744.18,1139.52,14,3.84
2024-04-17,North,Electronics,Smartphone,49749.0,10627.79,35,4.41
2024-05-05,Central,Electronics,Laptop,22440.0,4010.68,15,3.53
2023-07-23,West,Fashion,Backpack,4006.8,1265.96,18,3.2
2023-10-20,Central,Fitness,Protein Mixer,6561.0,1757.39,9,4.61
2025-02-10,East,Electronics,Tablet,22641.17,2751.85,29,4.42
2025-10-18,West,Electronics,Laptop,4435.2,715.63,4,3.25
2023-06-27,Central,Fashion,Jacket,1140.0,373.95,5,3.9
2025-03-02,North,Fashion,Watch,2809.84,778.09,22,3.48
2024-08-05,Central,Office,Keyboard,2496.0,648.85,6,4.89
2024-05-18,East,Office,Keyboard,2979.5,547.5,5,3.88
2025-09-07,South,Fashion,Jacket,3820.83,1443.01,13,4.81
2023-07-13,North,Fashion,Jacket,5164.42,1851.59,23,4.78
2025-09-26,South,Home,Vacuum,5556.16,1375.83,16,4.3
2025-06-22,Central,Fitness,Yoga Mat,9867.0,2283.87,11,3.75
2025-04-26,North,Office,Printer,4429.0,856.54,25,3.96
2025-10-05,West,Office,Keyboard,11592.0,2910.65,40,3.33
2025-06-14,East,Fashion,Sneakers,2302.8,821.49,19,4.4
2025-10-06,East,Electronics,Tablet,46049.94,7135.75,34,4.15
2023-10-22,West,Electronics,Tablet,26301.45,5361.45,37,4.58
2024-02-08,West,Fitness,Treadmill,9172.8,2785.41,28,3.25
2025-10-27,East,Electronics,Monitor,10308.06,1490.04,14,3.24
2025-04-10,Central,Fashion,Jacket,215.0,77.94,1,4.78
2025-01-28,North,Fashion,Jacket,1044.42,324.01,13,3.59
2023-08-10,North,Electronics,Laptop,20349.71,4363.99,23,4.78
2023-03-15,Central,Office,Mouse,5719.0,1037.76,19,3.34
2025-12-05,South,Office,Printer,2362.92,495.15,14,4.35
2024-10-12,Central,Electronics,Headphones,27869.0,5180.0,29,4.03
2025-12-15,Central,Electronics,Headphones,9532.8,1266.0,6,3.96
2025-08-20,Central,Electronics,Monitor,12597.0,2515.36,13,4.76
2025-02-06,South,Home,Lamp,14744.0,3728.67,38,4.91
2025-11-08,Central,Office,Mouse,3948.0,1056.9,10,4.43
2025-05-26,West,Fashion,Backpack,300.3,105.74,13,3.52
2024-03-30,Central,Fitness,Exercise Bike,8624.0,1914.32,11,3.63
2023-01-16,South,Fashion,Watch,10097.7,3756.56,30,4.63
2023-09-05,North,Fitness,Exercise Bike,21648.54,6261.46,31,4.0
2023-04-09,North,Electronics,Smartphone,9178.33,1639.83,19,4.73
2025-05-24,North,Fitness,Exercise Bike,32754.0,7983.34,40,4.29
2024-02-03,South,Fitness,Protein Mixer,1396.8,436.22,24,3.88
2024-02-15,West,Home,Blender,2231.25,317.12,17,4.06
2023-08-22,North,Office,Keyboard,3361.92,647.97,6,4.48
2023-03-04,North,Office,Keyboard,2706.84,479.55,36,4.02
2024-10-14,South,Fashion,Jacket,6301.12,1862.1,32,3.36
2025-10-31,South,Home,Air Purifier,630.5,188.64,2,4.38
2025-11-27,South,Fitness,Yoga Mat,22320.86,6269.59,17,3.72
2023-02-12,South,Electronics,Laptop,25181.2,5035.86,20,4.58
2025-10-11,South,Home,Blender,8852.22,1835.33,13,4.28
2023-04-30,North,Office,Desk,3133.26,496.86,39,4.89
2025-12-14,South,Fashion,Sneakers,1357.22,309.57,22,4.53
2025-06-27,South,Electronics,Tablet,26077.48,3662.51,26,4.97
2024-12-15,North,Fitness,Protein Mixer,679.8,216.92,1,3.36
2024-05-15,South,Home,Lamp,15302.72,2483.96,29,4.54
2024-04-21,Central,Office,Keyboard,3199.0,681.89,7,4.06
2024-03-19,Central,Office,Mouse,6463.0,1581.7,23,4.03
2023-11-22,Central,Fitness,Dumbbells,36234.0,10011.1,33,3.91
2024-01-19,South,Fitness,Yoga Mat,479.18,122.17,19,3.81
2023-11-08,West,Fitness,Exercise Bike,24897.6,5769.02,19,3.24
2023-09-13,East,Electronics,Laptop,39341.52,7471.96,36,4.75
2025-12-30,North,Fitness,Yoga Mat,10842.19,3126.25,34,4.29
2024-01-06,Central,Home,Coffee Machine,18270.0,4436.13,30,3.23
2023-01-28,East,Electronics,Smartphone,5635.8,791.89,18,3.47
2024-01-23,South,Office,Chair,6183.75,961.2,25,4.89
2025-05-17,West,Home,Blender,18975.6,4887.44,24,4.66
2024-09-16,East,Fitness,Treadmill,4201.6,878.8,4,3.66
2024-11-07,East,Home,Blender,17986.08,5187.12,35,4.77
2024-04-13,East,Fashion,Jacket,7530.56,1946.3,32,3.25
2025-12-10,East,Fitness,Exercise Bike,24666.62,7217.09,16,4.38
2025-05-31,South,Home,Coffee Machine,1131.02,216.09,2,3.26
2025-04-01,East,Office,Mouse,6332.7,1091.68,30,3.28
2025-09-30,South,Fitness,Exercise Bike,710.04,141.5,1,3.83
2023-01-10,South,Home,Vacuum,393.82,110.88,7,3.68
2024-11-08,West,Office,Chair,1512.0,296.11,10,3.84
2025-06-08,South,Fitness,Yoga Mat,2828.52,728.52,4,3.83
2025-06-02,East,Home,Vacuum,4475.31,1287.57,7,4.56
2025-05-05,North,Office,Keyboard,14600.25,2659.71,27,4.72
2025-05-16,East,Home,Air Purifier,8427.44,1339.66,28,3.91
2023-05-02,Central,Electronics,Monitor,16768.0,2052.76,16,3.98
2024-11-18,East,Fitness,Treadmill,54509.7,15183.45,35,3.61
2024-07-28,South,Electronics,Smartphone,12590.6,2269.45,20,3.46
2024-09-01,West,Fashion,Jacket,3817.8,1060.93,12,3.87
2023-05-11,South,Fitness,Exercise Bike,22742.62,6802.72,19,3.74
2024-04-05,East,Fitness,Protein Mixer,10833.26,1973.95,31,4.25
2025-03-09,South,Fitness,Protein Mixer,14788.62,2834.58,33,4.11
2023-11-17,South,Office,Mouse,7137.65,1701.06,21,3.85
2025-09-25,West,Fashion,Jeans,8067.15,1847.67,39,3.69
2023-01-13,South,Electronics,Laptop,15644.16,2805.37,36,3.82
2024-10-09,Central,Electronics,Smartphone,19360.0,3829.97,16,3.69
2023-05-21,East,Fitness,Yoga Mat,29763.69,7647.02,33,3.51
2024-05-14,North,Electronics,Tablet,24514.0,3855.08,35,3.85
2024-02-08,North,Office,Chair,12125.16,3144.57,27,3.35
2023-01-26,West,Fitness,Dumbbells,19168.8,3797.65,28,4.49
2025-07-24,North,Electronics,Headphones,10209.36,2292.65,24,3.39
2025-12-19,North,Office,Keyboard,6031.68,1408.61,40,4.05
2024-11-24,East,Fashion,Watch,8551.87,2040.58,28,4.56
2023-10-17,West,Fashion,Jeans,1653.75,480.41,7,3.59
2025-10-09,East,Electronics,Tablet,20741.36,3678.26,34,4.44
2024-09-10,North,Home,Air Purifier,12257.0,2298.15,28,4.02
2023-07-29,South,Electronics,Tablet,7348.72,1411.81,8,3.67
2024-10-03,West,Electronics,Tablet,32986.8,7530.47,33,3.62
2024-03-26,Central,Electronics,Tablet,27048.0,5117.44,23,4.91
2023-04-29,West,Electronics,Smartphone,5066.25,634.51,5,3.37
2023-09-20,South,Fashion,Watch,2737.34,940.63,34,4.9
2025-07-06,East,Electronics,Headphones,39325.36,8939.71,31,4.87
2023-09-12,West,Office,Desk,9213.75,2265.75,27,4.89
2025-10-05,North,Electronics,Headphones,17019.72,2451.08,27,3.83
2025-05-07,North,Office,Keyboard,11601.92,2505.15,32,4.74
2023-04-20,Central,Fashion,Jeans,1092.0,301.05,14,4.63
2024-03-30,West,Office,Desk,15331.05,3349.76,31,3.76
2025-09-02,South,Fashion,Sneakers,6060.56,2174.6,22,4.42
2023-11-10,North,Fashion,Jeans,4066.44,1179.56,10,3.69
2023-05-17,East,Fashion,Jacket,784.77,177.34,7,4.45
2024-06-18,Central,Fitness,Dumbbells,7650.0,2208.08,17,3.22
2025-12-03,West,Fitness,Protein Mixer,30920.4,6152.71,20,4.51
2023-12-27,Central,Fashion,Jeans,1353.6,506.35,6,4.05
2025-09-06,North,Fitness,Exercise Bike,502.64,102.55,1,4.73
2025-12-11,Central,Home,Vacuum,8755.2,1245.92,16,4.62
2024-08-30,South,Home,Coffee Machine,3387.24,673.58,18,3.94
2025-05-22,Central,Electronics,Laptop,12520.0,2708.39,40,4.32
2023-03-21,West,Electronics,Smartphone,18411.75,4396.99,21,3.89
2024-02-13,North,Electronics,Laptop,10271.16,2156.14,12,4.06
2025-05-17,Central,Fitness,Exercise Bike,17880.0,3450.86,15,4.68
2024-04-17,North,Office,Mouse,174.07,41.35,1,3.56
2024-04-16,Central,Home,Lamp,1736.0,348.94,7,3.27
2023-12-26,East,Fitness,Yoga Mat,35632.8,8127.61,25,3.57
2023-12-01,East,Electronics,Monitor,28906.2,6518.25,18,3.97
2024-10-31,East,Fashion,Watch,6827.6,1722.09,26,3.27
2024-07-15,East,Fashion,Jeans,3070.4,1148.51,19,3.97
2024-06-12,Central,Fashion,Jeans,508.0,180.55,2,4.32
2024-03-16,North,Electronics,Laptop,28370.32,4739.62,22,3.81
2023-02-10,West,Fashion,Jeans,5944.05,2229.88,37,3.86
2024-11-02,Central,Fitness,Protein Mixer,1557.6,452.85,22,3.82
2023-12-31,East,Electronics,Smartphone,61162.37,8571.19,38,3.43
2024-10-24,Central,Electronics,Smartphone,23680.0,4302.64,20,4.36
2023-04-17,West,Fashion,Jacket,3134.25,1072.73,15,3.99
2024-11-13,Central,Fashion,Watch,13820.4,4056.93,33,4.14
2025-03-04,South,Fitness,Treadmill,3530.8,946.4,28,4.12
2024-04-21,South,Fashion,Watch,1746.0,591.62,15,3.29
2024-09-09,West,Office,Desk,5103.0,1355.99,12,3.76
2025-09-27,Central,Electronics,Monitor,21510.0,4347.1,18,3.45
2025-07-30,West,Home,Blender,8820.0,1270.11,30,4.76
2023-06-14,East,Fitness,Exercise Bike,2630.04,713.38,6,4.32
2024-07-22,North,Electronics,Laptop,8429.52,1163.29,33,4.93
2024-05-18,East,Home,Air Purifier,6787.2,1944.31,28,4.92
2023-06-11,North,Home,Air Purifier,30842.32,8386.5,38,4.58
2025-03-28,Central,Fashion,Jeans,1512.0,429.84,21,3.34
2025-05-20,West,Home,Air Purifier,23284.8,4979.44,32,4.37
2023-02-02,South,Fitness,Protein Mixer,32231.16,6107.54,39,4.46
2024-01-16,South,Office,Desk,8241.12,1965.12,18,3.32
2024-03-18,North,Electronics,Tablet,7416.0,1321.13,20,3.66
2024-06-18,South,Fashion,Backpack,264.81,89.88,13,4.41
2024-04-07,West,Office,Mouse,2604.0,683.26,20,3.57
2024-01-20,Central,Home,Vacuum,5174.0,1070.73,13,3.83
2025-01-16,Central,Fashion,Jeans,9720.0,3396.32,36,4.14
2025-02-07,Central,Electronics,Smartphone,25680.0,4145.25,30,4.26
2023-07-07,Central,Home,Lamp,27440.0,5532.69,35,4.97
2023-07-30,South,Office,Printer,1621.84,398.35,4,4.05
2023-06-28,North,Office,Printer,2787.18,650.37,6,3.78
2024-09-21,North,Electronics,Smartphone,4863.66,975.68,6,3.85
2024-10-16,East,Fashion,Backpack,2848.2,1070.36,20,4.28
2024-06-30,West,Electronics,Smartphone,5531.4,1284.35,6,4.85
2023-07-11,Central,Fitness,Exercise Bike,9927.0,1958.49,9,3.95
2023-06-21,South,Fashion,Jacket,2594.75,790.5,25,4.34
2023-01-08,North,Fitness,Protein Mixer,11750.24,2864.96,23,3.48
2024-07-01,West,Electronics,Laptop,23633.4,5119.17,17,3.73
2025-11-14,East,Office,Desk,2596.1,661.44,34,4.88
2025-05-07,North,Office,Printer,9292.66,2127.17,26,4.77
2024-11-07,Central,Fashion,Jeans,446.4,155.72,3,3.6
2025-11-07,Central,Fashion,Watch,6619.2,1534.67,28,3.9
2023-10-10,South,Electronics,Headphones,48573.72,8056.58,36,4.0
2023-02-01,Central,Electronics,Monitor,4944.0,1044.13,8,4.58
2024-08-16,South,Office,Mouse,3346.5,820.03,30,4.21
2025-04-17,North,Fashion,Backpack,6979.28,2437.53,22,3.66
2025-12-18,West,Fashion,Jeans,4476.78,1609.95,11,3.49
2023-08-15,North,Office,Mouse,3792.46,1011.74,14,4.43
2025-10-11,West,Fitness,Exercise Bike,18566.1,5249.92,21,4.7
2023-06-12,South,Fitness,Yoga Mat,13080.45,2958.35,31,4.86
2025-07-25,East,Fashion,Watch,6620.55,1910.47,19,3.78
2025-10-06,Central,Electronics,Laptop,41960.0,7080.8,40,3.76
2025-06-21,West,Electronics,Monitor,49106.4,11522.8,37,3.91
2024-11-01,North,Office,Desk,11702.45,2553.03,18,4.59
2025-02-20,West,Fashion,Jacket,4410.0,1327.34,28,3.26
2024-09-06,South,Electronics,Smartphone,36934.69,7746.32,29,4.07
2024-07-12,East,Home,Coffee Machine,3918.8,1107.0,10,4.55
2023-10-06,West,Fitness,Dumbbells,35028.0,9789.75,40,3.83
2025-01-16,Central,Fitness,Dumbbells,10584.0,2577.82,14,4.19
2024-01-09,West,Electronics,Smartphone,28200.9,5000.67,26,4.3
2023-06-18,East,Electronics,Headphones,40359.6,7183.72,30,3.37
2024-11-25,South,Home,Lamp,19310.76,5051.55,35,4.39
2025-06-30,West,Fitness,Yoga Mat,2135.7,567.64,3,4.48
2025-08-22,West,Home,Blender,4775.4,1302.78,12,4.82
2024-09-03,South,Fitness,Exercise Bike,22174.2,4332.19,30,4.36
2024-08-12,South,Fitness,Exercise Bike,5805.45,1425.6,35,3.92
2024-07-07,East,Electronics,Smartphone,52247.3,8331.14,35,3.63
2025-02-02,East,Office,Mouse,1874.56,354.64,32,3.94
